"","�..date","username","post_ID","message","message_ID","Sentiment","Uber","Grab","Comfort_Taxi","Uberpool","UberX","Grabshare","Promo_General","Redeem_probs","Never_Receive","Customer_Service","CS_No_Reply","Reply_Quality","Over_Charge","Surge","Payment_System","Dishonest","Angry","Waiting_Time","Cancellations","Driver_General","Rude_Driver","Pervert_Drivers","SMRT_Breakdown","Public_transport"
"2110","2017-05-11T15:29:01+0000","Fion Ng",1.02e+16,"Hi can you please reply my DM? Its been 4 days since the last reply. Its getting ridiculous since the issue has been unresolved for over a week.   Uber's customer service is getting from bad to worse. The number of complaints seem to be increasing and clearly Uber only seems to get people to settle it through private messages in-app or on facebook and actually provide poor support and replies that do not help. Just so that others can't see?","777267292435777_777959439033229","",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2111","2017-05-11T06:29:42+0000","Min Loong",1.02e+16,"I have taken ride (my first uber ride ever) on Tuesday, I was charged 3 times (2 on visa and 1 on my amex), due to server error. At the same time, frustrated I set up pay through paypal and i was charge S$4.00 to my amex for paypal and uber. Now i am not convinced to take uber transport, when am being charged so many times and have i not checked my account, i cannot imagine how many times i will be charge on my next trip.","777267292435777_777789102383596","",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2112","2017-05-11T03:52:51+0000","Sarah Mah",1.02e+16,"This morning my ride was supposed to be 4.63 but Uber charged me $8... How can you do that?????!!!!! I hope people reading this better check the correct fare with the driver first. I got rip OFF!!!!","777267292435777_777749889054184","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2113","2017-05-10T10:42:16+0000","Giselle Liyin",1.02e+16,"Hi Uber, you said I won a contest about two weeks ago and asked for my email so you can credit the prize to me. I've left several messages via Fb messenger but yet to receive any reply.","777267292435777_777389162423590","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2114","2017-05-10T08:40:27+0000","Alan Ng",1.02e+16,"i received a notification that i have a promo code via my handphone. but when i click into the app.. i dont know what is the code. Now the notification is gone. Shouldnt it automatically enter the code? What should i do?","777267292435777_777353979093775","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2115","2017-05-11T12:04:29+0000","Jinswi Maganda",5.48e+14,"I would like to know if Uber can bring us from Singapore to Johor Bahru?","777267292435777_777882589040914","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2116","2017-05-11T04:37:56+0000","Vivian Lee",1.02e+16,"Question regarding the upfront fare quotation before confirmation - Why sometime when I call uber at the same time to the same location with my friends just standing next to me, the fare will come up differently please?","777267292435777_777759615719878","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2117","2017-05-10T05:21:07+0000","Safreen Fatimah",1.69e+15,"No promo code today :O ?","777267292435777_777297559099417","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2118","2017-05-11T13:20:46+0000","Joseph Lee",1.02e+16,"Hi uber, Is the promo code GO4POOL still on? Because it is not reflected in the fixed price.","777267292435777_777910469038126","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2119","2017-05-09T09:41:24+0000","Eva Lim",1.02e+16,"Where got anytime of the day? We can only choose 1 of the promo codes... When I applied the 2nd code, there's a error code","776768279152345_776818255814014","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2120","2017-05-10T04:15:58+0000","ThanPui Lan",1.02e+16,"Hi i have applied the code moretosave on payment for my ride on last saturday 6/5 but the discount is not reflected in my ride","776768279152345_777264189102754","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2121","2017-05-09T14:46:34+0000","Suguna Karikalan",1.02e+16,"Hi uber  Me too cant key in both promo Same error msg as the others. Pls adv.. tq","776768279152345_776948792467627","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2122","2017-05-12T07:11:50+0000","Janita Kumar",1.02e+16,"Hi may I know how exactly does your promo codes work? I keyed in the lunch promo code and thought it went through but when I check my receipt it doesn't show the discount received.","776768279152345_778326812329825","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2123","2017-05-11T10:41:50+0000","Madeleine Yeo",1.02e+16,"I applied the code, GO4POOL and it was stated as registered. However, the amount reflected on the booking page was the same as pre-discount. How do I know if the discount will be active?","776768279152345_777860499043123","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2124","2017-05-10T03:51:57+0000","Raymond Tan",1.02e+16,"Hey Uber, i think i am being charged for a trip that i didn't took, it is not reflected in my payment history! What is happening to your security ?","776768279152345_777254389103734","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2125","2017-05-25T20:12:26+0000","Dwin Tay",1.02e+16,"Hey. I have applied the code nightsg before. Tried entering it agajn. It says cant apply two of the same nightsg. I took a ride & it charge me the original price. Help..","776768279152345_784948121667694","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2126","2017-05-12T19:15:09+0000","Shen Ai Blue",1.02e+16,"Hi uber, I can't seem to apply this promo code as well. Please help","776768279152345_778666658962507","",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2127","2017-05-10T01:20:07+0000","Royston Soon",1.83e+15,"How do I know if a promo code is applied after I had registered it? Once I click request, I don't seem to see my fare being discounted with the promo code","776768279152345_777203772442129","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2128","2017-05-09T17:04:47+0000","April Myat Mon",1.02e+16,"Why have to merry go round and drop off last while it is nearest ride . I m riding this at this moment and I asked Uncle nicely why ever drop me off first he rudely replied "" I am not uber , you ask uber don't angry me , you ask uber I don't even know where u drop off point "" rudely . I replied "" I never angry I am asking you simply"" very disappinted ride Jason SJD5916K please solve it and reply","776768279152345_777008009128372","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2129","2017-05-09T13:25:22+0000","Pam Khi",1.02e+16,"How come I can't  add the 2 remaining codes? Pls advise. Thanks","776768279152345_776920692470437","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2130","2017-05-09T12:10:35+0000","Indra Devi",1.02e+16,"Can't add code even other codes too.","776768279152345_776894895806350","",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2131","2017-05-16T14:53:49+0000","Fatin Tin",1.02e+16,"","776768279152345_780461562116350","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2132","2017-05-11T05:30:10+0000","Karen Ik",1.02e+16,"Hi i cant seem to apply the promo code LUNCHHOUR","776768279152345_777773762385130","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2133","2017-05-28T04:52:25+0000","Ben Eng Ming",1.02e+16,"Hi uber , when does NIGHTSG promo code expire ?","776768279152345_786296924866147","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2134","2017-05-12T17:39:09+0000","Amelia Goh",4.91e+14,"Hi, i took a ride and was shown $0 after applying the ""NIGHTSG"" code. The driver asked me to pay $5.70 for the trip, but it was reflected as $0 on my side. Can you please clarify, what's going on?  Anyway, it's really annoying how the app doesn't shows if the promotion is successfully added or not!","776768279152345_778630972299409","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2135","2017-05-09T07:05:42+0000","Tommy Agaer",5.83e+14,"Uber","776768279152345_776779322484574","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2136","2017-05-09T07:05:30+0000","Tommy Agaer",5.83e+14,"Ubereats order was shown as delivered but i didn't get any food delivered. How do i get a refund? The customer service team is totally unreachable","776768279152345_776779269151246","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2137","2017-05-09T08:25:49+0000","Choo Jen-Sin",1.02e+16,"Claim your first FREE 2 Uber rides (up to SGD8) using https://www.uber.com/invite/vi6y8  Also join the #1 hourly rental driver FB group at FB.com/groups/UberFlexClub to chat with fellow hourly rental drivers, learn from each other, and share tips & tricks of the trade.","776768279152345_776799785815861","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2138","2017-05-09T12:25:40+0000","Mervyn Jui Meng Tan",1.14e+15,"If you ride or drive with Uber, Grab or Ryde, you're warmly invited to join this new group. The main purpose is to share common problems and experiences from both sides of the whole PHV experience. Members' submitted posts content are varied and hopefully focused to achieve a better ride experience for all parties. https://m.facebook.com/groups/1013566295436747?tsid=0.8880429809538628&source=types","776768279152345_776899605805879","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2139","2017-05-10T00:30:37+0000","Bryle D. Jacinto",1.02e+16,"Lester you're welcome 😝","776768279152345_777185705777269","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2140","2017-05-11T16:10:14+0000","Pandora Cursed",2.8e+14,"Hmm. Cant add NIGHTSG promo...","776768279152345_777972959031877","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2141","2017-05-11T11:30:21+0000","Mehul Jain",1.02e+16,"Can I use 25less along with the other promo","776768279152345_777872509041922","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2142","2017-05-09T18:55:33+0000","Fahm Sahab",1.02e+16,"Dollie Darl mai try this Bavster Ni bav","776768279152345_777081935787646","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2143","2017-05-09T08:30:18+0000","Sadhvi Ilango",1.02e+16,"Ranjiv Asher","776768279152345_776801095815730","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2144","2017-05-13T04:53:27+0000","Tina Ong",1.02e+16,"GO4POOL promo code definitely did not work at all! Been trying since Tuesday till last night kept indicating can't apply 2 of the same promo codes. Fare was not discounted as the difference between UberPool & UberX is only $1. Think u need to review yr app as of late can't even see what promo codes have been added & applied.","776395792522927_778867762275730","",1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2145","2017-05-11T10:28:38+0000","Cherlyn Chua",1.02e+16,"I've added the promo code but the fare don't seem to be the discounted price as the difference between uberpool & uberX is less then a dollar...","776395792522927_777857835710056","",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2146","2017-05-11T11:03:24+0000","Quinny Vu",1.02e+16,"Hi, I added the promo code but it's not reflected on the fare. Is there something wrong?","776395792522927_777865605709279","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2147","2017-05-11T05:39:34+0000","Er Shu Zhuang",1.48e+15,"Hi, i m facing the promo code issue, after keying go4pool, it does not appear in my phone. I re key in the code, it prompt me i cant apply two same promo code.","776395792522927_777776419051531","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2148","2017-05-09T07:32:33+0000","Luke Tan",1.31e+15,"Unable to add this promo code","776395792522927_776786405817199","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2149","2017-05-12T11:50:37+0000","Grace Goh",1.02e+16,"Your promo code not working.","776395792522927_778450752317431","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2150","2017-05-11T11:14:55+0000","YaQi Yeoh",9.77e+14,"hi added the promo code but the fare don't seem to be the discounted price","776395792522927_777868055709034","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2151","2017-05-09T07:30:40+0000","Tommy Agaer",5.83e+14,"Uber Ubereats order was shown as delivered but i didn't get any food delivered. How do i get a refund? The customer service team is totally unreachable. FB Support told me to reach out at eats@uber.com This is the automated email i get from that email provided: We're sorry. You’ve contacted an address that does not accept incoming email. We’re not monitoring questions through this email address and this request has not been received by our support team.","776395792522927_776786045817235","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2152","2017-05-09T03:31:25+0000","Juyyo",1.64e+15,"This Promo Code have been Featured on https://www.juyyo.com/promo/7UtYuvD/uber-4-off-2-pool-rides-promotion","776395792522927_776686912493815","",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2153","2017-05-09T01:57:07+0000","Why Not Deals Singapore",9.53e+14,"This promotion has been featured at https://www.whynotdeals.com/deals/uber-singapore-4-off-2-uberpool-rides-promo-code-go4pool-ends-12-may-2017/","776395792522927_776653415830498","",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2154","2017-05-11T11:27:37+0000","George Lim",1.02e+16,"Is the promo included in the upfront fees before actual booking or only after I complete my ride?","776395792522927_777872032375303","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2155","2017-05-09T13:23:20+0000","Jacqueline Neo",1.02e+16,"PLEASE STOP SPAMMING ME. I DO NOT WANT TO DRIVE WITH UBER.","776395792522927_776920152470491","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2156","2017-05-08T13:35:10+0000","Saravanan Krishnan",4.71e+14,"","776395792522927_776417162520790","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2157","2017-05-08T14:54:05+0000","Jacqueline Toh",1.02e+16,"Sng Jin Ying Webster Chia Tan Yanling (actually no need tag YAN #nouber) 😜😜","776395792522927_776445222517984","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2158","2017-05-09T03:44:09+0000","Lyn Ly",1.02e+16,"Kellyy ChewLibra Chew'meiZhen Tan","776395792522927_776691165826723","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2159","2017-05-09T04:52:11+0000","Kelly Tan",1.02e+16,"Ys Tan Klara Tan Charmaine Kiew","776395792522927_776718349157338","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2160","2017-05-09T03:54:06+0000","Huixin Woo",1.02e+16,"Gary TanJasmine WooBee HsingWarren Tay","776395792522927_776696059159567","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2161","2017-05-09T13:01:24+0000","Mervyn Jui Meng Tan",1.14e+15,"If you ride or drive with Uber, Grab or Ryde, you're warmly invited to join this new group. The main purpose is to share common problems and experiences from both sides of the whole PHV experience. Members' submitted posts content are varied and hopefully focused to achieve a better ride experience for all parties. https://m.facebook.com/groups/1013566295436747?tsid=0.8880429809538628&source=types","776395792522927_776913369137836","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2162","2017-05-09T01:00:08+0000","Iainrick Hu",1.02e+16,"Bernyce Bernyce","776395792522927_776641612498345","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2163","2017-05-08T16:39:57+0000","Zen Zoom-Zoom Lee",1.53e+15,"Nööm Apinya","776395792522927_776488929180280","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2164","2017-05-09T11:35:19+0000","Fiona Thor",1.02e+16,"Nichelle Ng Celestine Gilbert","776395792522927_776879515807888","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2165","2017-05-08T15:04:59+0000","Ter Lim",1.02e+16,"Cheng Ho","776395792522927_776448855850954","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2166","2017-05-09T01:07:33+0000","Yue Ting Hong",1.02e+16,"Jc Khow","776395792522927_776643119164861","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2167","2017-05-08T14:52:51+0000","Isabel Nye",7.15e+14,"Sky Wadeveaa","776395792522927_776444855851354","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2168","2017-05-08T17:38:56+0000","Shinnie Ng",5.16e+14,"ChorHeng Tan","776395792522927_776509995844840","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169","2017-07-10T23:16:52+0000","Foo Ming Hui",1.02e+16,"Hi does UberPool charge additional ERP / toll charges? Why in the receipt there is a line item charge for tolls / ERP?","775800812582425_810052845823888","",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170","2017-05-14T01:31:55+0000","Cindy Chua",1.02e+16,"I booked a uberpool ride and after promo it showed $0.. but when i was sent the receipt i was charged $9.19! For a supposed 5min ride (from hillview to bukit panjang)   This is cheating!","775800812582425_779254615570378","",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2171","2017-05-09T15:31:46+0000","Corolin Tay",1.47e+15,"I accidentally reviewed a driver with 2 stars when I should have reviewed him with 5 stars. How can I rectify it?","775800812582425_776965442465962","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2172","2017-05-08T13:36:57+0000","Poohcyn Poohcyn",1.83e+15,"When I booked my trip the fare was showed $0.01 with first rider promo. End up I was charged $17.88 for the trip!!   was being informed due to the different route and fare recalculated!!  Rider was being charged extra when the driver took different route from your GPS!! How sure you are that it is rider's fault and not your driver is cheating??!!   If you could not honor the promo trip, then pls do not offer at the first place!!!   Cheating and Ridiculous!!","775800812582425_776418272520679","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"2173","2017-05-07T15:00:25+0000","Natasha Anastasia Ng",1.02e+16,"Uber i was charged toll twice and involved in an accident!","775800812582425_775977685898071","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2174","2017-05-08T00:49:34+0000","Abdul Latheef",7.14e+14,"it was raining heavily and i could not wave to the Uber driver and my phone batt when flat pls waive the cancell fee charges","775800812582425_776187492543757","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2175","2017-05-07T07:51:09+0000","Luke Cwy",1.02e+16,"Before sign any contract study first","775800812582425_775830702579436","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2176","2017-05-07T15:05:03+0000","Wyndy Tsf",1.02e+16,"i have enquired before since I was charged a toll. and you guys mentioned totally different things, that's why I was sure the answer was C as that was what you guys told me. Don't as me to provide evidence as it was months ago. I know its true always in the morning. But in the afternoon or like 1 min before peak period it may not always be true.","775800812582425_775979059231267","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2177","2017-05-09T07:31:12+0000","Tommy Agaer",5.83e+14,"Uber Ubereats order was shown as delivered but i didn't get any food delivered. How do i get a refund? The customer service team is totally unreachable. FB Support told me to reach out at eats@uber.com This is the automated email i get from that email provided: We're sorry. You’ve contacted an address that does not accept incoming email. We’re not monitoring questions through this email address and this request has not been received by our support team.","775800812582425_776786152483891","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2178","2017-05-08T13:59:05+0000","Iris Lim",1.02e+16,"Joey Chu see! Uber charges r inclusive of ERP but Grab charges r exclusive! Dun be blur","775800812582425_776425782519928","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2179","2017-05-07T08:55:17+0000","Mervyn Jui Meng Tan",1.14e+15,"Shucks, always just one winner? Cant Uber afford to sponsor say at least 3 prizes per contest?","775800812582425_775843869244786","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2180","2017-05-07T06:14:12+0000","Lawrence Teoh",1.02e+16,"Incorrect. $7 sentosa fare is not included in fare.","775800812582425_775807829248390","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2181","2017-05-09T20:24:04+0000","Hnin Pwint Phyu",1.42e+15,"Yes. True..","775800812582425_777111209118052","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2182","2017-05-06T11:16:38+0000","Ervin Lee",1.02e+16,"The answer is A) True!  Upfront fares for uberX and uberPOOL rides are estimated based on a variety of factors that typically affect a fare, and this includes toll/ERP charges! Riders are presented with an upfront price, and we can only book a ride when we approve the price! Of course, if we change the destination mid-way or have extra stops, the upfront fare may increase afterwards and this includes if any additional tolls are on the way. I really love the upfront fare function of Uber because I know exactly how much I'll be paying beforehand!","775307509298422_775418265954013","",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2183","2017-05-06T05:45:55+0000","Ashish Panpalia",1.48e+15,"B. False .. when driver's vehicle pass through Toll or area with a Surcharge then Toll is added to your fare. So it is not displayed or included in upfront fare.  You can alternatively ask driver to take other route without toll but mind you, it might attract higher charges depending on time/distance calculations. 😉😄","775307509298422_775309072631599","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2184","2017-05-06T10:27:35+0000","Martin Ng",1.02e+16,"B. False.  Reason is destination could be change, thus toll not included upfront. In addition, uber will not be able to capture the exact time the car reach the toll, where price do various time to time.","775307509298422_775404949288678","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2185","2017-05-06T09:13:32+0000","Sajed Kamal",1.02e+16,"#Uber leave other extra facilities, for past 3 months i am shown a error msg at the time of booking. Almost every week i complain and receive the same parrot like answer "" we will get back to you soon "". The worst  service ever provided. Shameless and cheaters will be a decent words for Uber.","775307509298422_775387469290426","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2186","2017-05-06T12:59:41+0000","Wyndy Tsf",1.02e+16,"answer is C. if it's within normal peak hours like morning time it's included. but sometimes during non-peak it's hard for them to estimate if you'll pass through any toll, and esp at few minutes into peak hours or toll time your charges may differ.","775307509298422_775452025950637","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2187","2017-05-06T06:47:35+0000","Denis Wu",1.32e+15,"Ans is A: cos usually  i will keep track of tolls . But recently i had beed taking uber and i realised that after i drop off.. there is no add on for the price that was shown when i booked.","775307509298422_775324742630032","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2188","2017-05-06T06:01:37+0000","Aqif Noorazman",1.8e+15,"Answer A. When a driver passes through ERP gantry, he or she would not worry about the price because everything is already included in the fare itself. Again, UBERX & UBERPOOL uses an upfront fare, what you see is what you are going to pay! So, don't kanchiong and use your phone to calculate your fare as it is already calculated inside the app itself. What matters the most is that you have an enjoyable ride with uber! Why think too much, enjoy life! :D","775307509298422_775314282631078","",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2189","2017-05-06T11:34:27+0000","Melvin Lam",1.02e+16,"A. True. Used it multiple times and crossed the ERP gantry but still charged as per what was indicated on the app. (Other than 1 time where I was charged afterwards but to be fair, uber hasn't announced ERP incorporated in fares yet)","775307509298422_775423435953496","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2190","2017-05-06T09:38:06+0000","Katherine JR Sia",1.02e+16,"Ans: A. It's true that the upfront fees reflected is inclusive of the ERP/Toll charges. That's why it is truly hassle free when taking a Uber ride. No fuss when passing the toll as you are paying the same amount as reflected in the booking screen for the ride. 🖒😊","775307509298422_775392029289970","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2191","2017-05-06T11:43:32+0000","Kelvin Chow",1.68e+15,"B. False  The system will not be able to know what route the driver takes and the passenger may request a change of route. Moreover, it will not be fair to charge the toll fee based on estimation.","775307509298422_775425935953246","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"2192","2017-05-06T11:00:03+0000","Jia Ling",1.02e+16,"Beware of additional charge incur when you charge your cc with uber. As they are based in Netherlands. Customers have to bear the extra lame charge which is not fair.","775307509298422_775413199287853","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2193","2017-05-06T11:12:10+0000","Syawal BadabOo",1.02e+16,"Ans: A Its a flat rate given to you once we have booked in the app. Only extra or hidden charge is given when u cancel a booking from a previous uber driver.","775307509298422_775416112620895","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"2194","2017-05-06T05:48:23+0000","Joseph Lee",1.02e+16,"A. True. upfront price are determined considering a variety of factors that typically affect a fare, including surge, traffic, and ERP toll charges.","775307509298422_775309729298200","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"2195","2017-05-06T11:46:01+0000","JR Tan",1.02e+16,"Answer: B False  The driver may not pass by a gantry and hence the system will not be able to charge the toll fee before hand.","775307509298422_775426682619838","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2196","2017-05-07T01:09:49+0000","Colin Tan",1.02e+16,"A) is true!  We are paying an upfront fee for the rides that are estimated based on a few factors that affect the fare, which already includes ERP charges!","775307509298422_775713795924460","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197","2017-05-07T03:08:14+0000","Angela Here",1.02e+16,"Answer: B. False.  Tolls not included in upfront fees. Only included after passing toll in final charge after trip has concluded.","775307509298422_775750022587504","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2198","2017-05-07T06:18:53+0000","Andrew Wong",6.94e+14,"A - True. I take Uber often and am very satisfied with the service. Please award me the Credits as they would go a long way in helping me be on time for appointments.   Thank you Uber for revolutionising transport and improving people's lives.","775307509298422_775809459248227","",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2199","2017-05-07T05:08:39+0000","Elizabeth Tian Rigby",1.02e+16,"The answer is A) TRUE In singapore you'll be presented with upfront fares and this fare includes tolls, surcharges or other fees.","775307509298422_775787825917057","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2200","2017-05-06T08:06:38+0000","Siti Nur Aisyah",1.02e+16,"B.  Eunos Rahman Janet Riley Ong Priscilla Dev I know we've been trying lots of times and fail every single time but we SHALL NOT GIVE UP!!   Uber Pls grant my kind wish.  Hehe.  Thank u  #UberPopQuiz","775307509298422_775346075961232","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
